species,survey_year,fmp_sub_area,rpn_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci,akfin_load_date
Sleeper shark,1998,AI,AI0,21,1,6.22203219458114,6.24401457380179,0.0219823792206491,6.1021977111878,0,31.2624275060116,13.6647560757366,0,70.1485306584716,2022-07-22T00:16:12Z
Sleeper shark,1998,AI,AI100,36,1,7.56677096330034,7.42074150193482,-0.146029461365519,7.47594755535797,0,38.88610315246,13.6647560757366,0,70.1485306584716,2022-07-22T00:16:12Z
Sleeper shark,1998,AI,AI200,11,0,0,0,0,0,0,0,13.6647560757366,0,70.1485306584716,2022-07-22T00:16:12Z
Sleeper shark,1998,AI,AI300500,9,0,0,0,0,0,0,0,13.6647560757366,0,70.1485306584716,2022-07-22T00:16:12Z
Sleeper shark,1998,BS,BS0,3,2,11317.0615956822,10995.3152587101,-321.746336972099,5288.66979966581,0,17023.6539288002,12225.9887610412,595.92710969745,19071.6363873789,2022-07-22T00:16:12Z
Sleeper shark,1998,BS,BS100,23,10,1058.67807646782,1053.07473538652,-5.60334108130542,301.756778868077,584.757088166347,1837.92562890585,12225.9887610412,595.92710969745,19071.6363873789,2022-07-22T00:16:12Z
Sleeper shark,1998,BS,BS200400,13,5,34.2696729494161,33.9090499507836,-0.3606229986325,13.5132261000105,11.1700215311032,67.7021899849449,12225.9887610412,595.92710969745,19071.6363873789,2022-07-22T00:16:12Z
Sleeper shark,1998,BS,BS400600,2,1,142.354639687835,143.689716993824,1.33507730598964,97.3375878130877,0,142.354639687835,12225.9887610412,595.92710969745,19071.6363873789,2022-07-22T00:16:12Z
Sleeper shark,1998,CGOA,CG0,124,25,250.552904618457,251.858848089822,1.30594347136511,78.910654875879,144.485464131772,510.201440765842,1090.63517802797,732.551833393163,1732.50293224315,2022-07-22T00:16:12Z
Sleeper shark,1998,CGOA,CG100,180,50,384.114140700962,387.178778146587,3.06463744562484,79.0657312073101,263.982640269616,595.818169441154,1090.63517802797,732.551833393163,1732.50293224315,2022-07-22T00:16:12Z
Sleeper shark,1998,CGOA,CG200,74,40,447.233216444739,448.049244662742,0.816028218003055,71.1096614526141,324.083728991776,608.651237790393,1090.63517802797,732.551833393163,1732.50293224315,2022-07-22T00:16:12Z
Sleeper shark,1998,CGOA,CG300500,9,1,3.58995344102264,3.54830712881421,-0.0416463122084312,3.38252131168326,0,17.8320842457561,1090.63517802797,732.551833393163,1732.50293224315,2022-07-22T00:16:12Z
Sleeper shark,1998,EY/SE,EY/SE0,19,0,0,0,0,0,0,0,22.8940578032729,8.84374401219162,49.2274359634982,2022-07-22T00:16:12Z
Sleeper shark,1998,EY/SE,EY/SE100,70,9,19.8342842751488,20.1394189742508,0.305134699101963,7.71531553614308,8.84374401219162,40.9376656206798,22.8940578032729,8.84374401219162,49.2274359634982,2022-07-22T00:16:12Z
Sleeper shark,1998,EY/SE,EY/SE200,23,2,2.74510159064887,2.75463882902216,0.00953723837329123,1.84551338843309,0,8.28977034281836,22.8940578032729,8.84374401219162,49.2274359634982,2022-07-22T00:16:12Z
Sleeper shark,1998,EY/SE,EY/SE300500,8,0,0,0,0,0,0,0,22.8940578032729,8.84374401219162,49.2274359634982,2022-07-22T00:16:12Z
Sleeper shark,1998,WGOA,WG0,64,22,223.252566085337,222.413389287726,-0.839176797610662,47.9681571733302,141.830700294492,339.806930889529,390.459061653311,244.990605527983,631.325043752547,2022-07-22T00:16:12Z
Sleeper shark,1998,WGOA,WG100,49,26,149.71180700865,149.743525431521,0.0317184228714211,32.3584425421584,100.498305758189,232.603919482577,390.459061653311,244.990605527983,631.325043752547,2022-07-22T00:16:12Z
Sleeper shark,1998,WGOA,WG200,8,3,18.4014819597822,18.3021469340634,-0.0993350257188155,11.7551392279082,2.66159947530162,58.9141933804409,390.459061653311,244.990605527983,631.325043752547,2022-07-22T00:16:12Z
Sleeper shark,1998,WGOA,WG300500,5,0,0,0,0,0,0,0,390.459061653311,244.990605527983,631.325043752547,2022-07-22T00:16:12Z
Sleeper shark,1998,WY,WY0,19,1,6.23503574875421,6.70912483854818,0.474089089793969,6.37074032196014,0,31.2735211221391,158.240915592826,65.958358911245,381.504730404047,2022-07-22T00:16:12Z
Sleeper shark,1998,WY,WY100,39,9,93.9043148127012,94.8797780019701,0.975463189268879,35.2548823224502,42.5161608627129,194.819032282855,158.240915592826,65.958358911245,381.504730404047,2022-07-22T00:16:12Z
Sleeper shark,1998,WY,WY200,11,5,57.301581180541604,56.6520127523075,-0.649568428234097,27.8271024403909,23.4421980485321,155.412176999052,158.240915592826,65.958358911245,381.504730404047,2022-07-22T00:16:12Z
Sleeper shark,1998,WY,WY300500,3,0,0,0,0,0,0,0,158.240915592826,65.958358911245,381.504730404047,2022-07-22T00:16:12Z
Sleeper shark,1999,AI,AI0,25,1,26.2312480053728,26.0937044768186,-0.137543528554254,25.4584845502173,0,130.759066582744,33.2537951911335,0,166.787039120119,2022-07-22T00:16:12Z
Sleeper shark,1999,AI,AI100,43,1,3.04962298617505,3.07871706608115,0.0290940799061015,2.96970482715387,0,15.309417190047,33.2537951911335,0,166.787039120119,2022-07-22T00:16:12Z
Sleeper shark,1999,AI,AI200,15,1,4.04012691064921,4.08137364823375,0.0412467375845402,3.91013346177438,0,20.7185553473279,33.2537951911335,0,166.787039120119,2022-07-22T00:16:12Z
Sleeper shark,1999,AI,AI300500,8,0,0,0,0,0,0,0,33.2537951911335,0,166.787039120119,2022-07-22T00:16:12Z
Sleeper shark,1999,BS,BS0,3,2,10496.4693289935,10431.9237975297,-64.5455314637711,4692.82072171121,0,16954.7784634761,10459.4140554584,0,17010.0121907557,2022-07-22T00:16:12Z
Sleeper shark,1999,BS,BS100,1,0,0,0,0,0,0,0,10459.4140554584,0,17010.0121907557,2022-07-22T00:16:12Z
Sleeper shark,1999,BS,BS200400,3,1,26.965868304541,27.4902579286789,0.524389624137903,22.5763110573204,0,55.2337272795857,10459.4140554584,0,17010.0121907557,2022-07-22T00:16:12Z
Sleeper shark,1999,BS,BS400600,1,1,130.028776978417,0,0,0,0,0,10459.4140554584,0,17010.0121907557,2022-07-22T00:16:12Z
Sleeper shark,1999,CGOA,CG0,124,20,246.254950493067,245.77026033089,-0.484690162176776,85.7506308587314,127.877165501293,515.188102176176,1385.42651774064,946.447609555159,2109.56387576918,2022-07-22T00:16:12Z
Sleeper shark,1999,CGOA,CG100,181,55,721.212725268415,721.399751738254,0.187026469839225,121.341957125307,520.390300953273,1024.08497960804,1385.42651774064,946.447609555159,2109.56387576918,2022-07-22T00:16:12Z
Sleeper shark,1999,CGOA,CG200,75,38,419.381870189602,418.2565056715,-1.12536451810217,68.2052554416059,298.180143100593,570.290793984965,1385.42651774064,946.447609555159,2109.56387576918,2022-07-22T00:16:12Z
Sleeper shark,1999,CGOA,CG300500,9,0,0,0,0,0,0,0,1385.42651774064,946.447609555159,2109.56387576918,2022-07-22T00:16:12Z
Sleeper shark,1999,EY/SE,EY/SE0,18,2,6.7911565327216,6.80529800475958,0.014141472037978,4.84564057628254,0,22.576878748618,33.4612405504934,6.08064803274606,117.570233110864,2022-07-22T00:16:12Z
Sleeper shark,1999,EY/SE,EY/SE100,68,8,15.2566408474435,15.1324659668472,-0.12417488059633,8.29915038924396,6.08064803274606,53.7641779702147,33.4612405504934,6.08064803274606,117.570233110864,2022-07-22T00:16:12Z
Sleeper shark,1999,EY/SE,EY/SE200,23,2,6.82086520076598,6.8002531026633,-0.0206120981026778,5.25390892411498,0,28.9105226707602,33.4612405504934,6.08064803274606,117.570233110864,2022-07-22T00:16:12Z
Sleeper shark,1999,EY/SE,EY/SE300500,9,2,4.69539729026151,4.72322347622328,0.0278261859617732,2.82135380005739,0,12.3186537212709,33.4612405504934,6.08064803274606,117.570233110864,2022-07-22T00:16:12Z
Sleeper shark,1999,WGOA,WG0,63,23,298.782732418764,298.612784074451,-0.16994834431307,72.4536918131777,184.491538596547,490.256536445477,464.621889776635,277.297437099068,802.591991223757,2022-07-22T00:16:12Z
Sleeper shark,1999,WGOA,WG100,49,22,144.87185033161,144.098412781123,-0.773437550486562,28.8996324117364,92.8058985025209,207.354993549444,464.621889776635,277.297437099068,802.591991223757,2022-07-22T00:16:12Z
Sleeper shark,1999,WGOA,WG200,7,1,23.0260468756794,21.9106929210612,-1.1153539546182,21.2873253832875,0,104.980461228837,464.621889776635,277.297437099068,802.591991223757,2022-07-22T00:16:12Z
Sleeper shark,1999,WGOA,WG300500,3,0,0,0,0,0,0,0,464.621889776635,277.297437099068,802.591991223757,2022-07-22T00:16:12Z
Sleeper shark,1999,WY,WY0,19,1,12.7879254442087,13.1581734450922,0.370248000883459,12.6954116114758,0,64.0359547778671,98.0230919248502,36.7927761070359,238.362520132914,2022-07-22T00:16:12Z
Sleeper shark,1999,WY,WY100,39,9,68.1583265392146,67.8365340883411,-0.321792450873446,22.3696304679352,33.5536445540563,128.960324655877,98.0230919248502,36.7927761070359,238.362520132914,2022-07-22T00:16:12Z
Sleeper shark,1999,WY,WY200,10,3,13.0976342570594,12.9829098596453,-0.114724397414053,6.92033357500439,3.23913155297965,33.0713889050982,98.0230919248502,36.7927761070359,238.362520132914,2022-07-22T00:16:12Z
Sleeper shark,1999,WY,WY300500,4,1,4.04644443018214,4.04547453177153,-9.69898410607684e-4,3.58631136147081,0,12.2948517940718,98.0230919248502,36.7927761070359,238.362520132914,2022-07-22T00:16:12Z
Sleeper shark,2000,AI,AI0,32,1,11.9458611236299,12.0645702907005,0.118709167070621,11.8162946972777,0,71.6220405776356,14.9425545390185,0,88.9741836848689,2022-07-22T00:16:12Z
Sleeper shark,2000,AI,AI100,45,1,2.88788530277222,2.87798424831794,-0.00990105445428124,2.84970524531885,0,17.3521431072333,14.9425545390185,0,88.9741836848689,2022-07-22T00:16:12Z
Sleeper shark,2000,AI,AI200,14,0,0,0,0,0,0,0,14.9425545390185,0,88.9741836848689,2022-07-22T00:16:12Z
Sleeper shark,2000,AI,AI300500,7,0,0,0,0,0,0,0,14.9425545390185,0,88.9741836848689,2022-07-22T00:16:12Z
