species,year,FMP_sub_area,RPN_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci
Common sharks,2004,WGOA,WG0,59,29,348.781682539424,353.02299381319034,4.241311273766314,75.82261023437214,223.80826897728105,537.2521178792123,511.1608320333605,324.60116006229094,798.9903881284935
Common sharks,2004,WGOA,WG100,54,25,154.40691465526774,152.87264985120794,-1.5342648040598021,34.11732613978973,100.79289108500988,246.27405855341186,511.1608320333605,324.60116006229094,798.9903881284935
Common sharks,2004,WGOA,WG200,8,2,5.24185027173316,5.265188368962235,0.023338097229075316,3.260464645792818,0,15.464211695869379,511.1608320333605,324.60116006229094,798.9903881284935
Common sharks,2004,WGOA,WG300500,5,0,0,0,0,0,0,0,511.1608320333605,324.60116006229094,798.9903881284935
Common sharks,2004,WY,WY0,19,20,5982.661640742599,5967.421828679295,-15.23981206330427,639.4209991949168,4603.5228051998265,7136.022361666723,15900.872255622311,12438.435783245126,19361.02381269621
Common sharks,2004,WY,WY100,41,40,8821.384287692174,8807.772793204664,-13.611494487509844,892.1542207811419,7115.667144754184,10555.81790313928,15900.872255622311,12438.435783245126,19361.02381269621
Common sharks,2004,WY,WY200,12,13,1093.4725011277098,1090.405369650287,-3.0671314774228904,224.18901716562104,719.2458332911164,1598.8982498769626,15900.872255622311,12438.435783245126,19361.02381269621
Common sharks,2004,WY,WY300500,3,1,35.25940199335548,35.27226408806553,0.012862094710051508,29.236628442968073,0,70.28529801324503,15900.872255622311,12438.435783245126,19361.02381269621
Common sharks,2005,AI,AI0,23,0,0,0,0,0,0,0,5.902877912621026,0,20.107175707515246
Common sharks,2005,AI,AI100,45,2,5.764358127586985,5.902877912621026,0.13851978503404094,4.033874996315002,0,20.107175707515246,5.902877912621026,0,20.107175707515246
Common sharks,2005,AI,AI200,17,0,0,0,0,0,0,0,5.902877912621026,0,20.107175707515246
Common sharks,2005,AI,AI300500,13,0,0,0,0,0,0,0,5.902877912621026,0,20.107175707515246
Common sharks,2005,BS,BS0,1,0,0,0,0,0,0,0,810.1040585812235,467.68599514996504,1423.2502150956884
Common sharks,2005,BS,BS100,58,16,735.9507139007308,734.9393053772177,-1.0114085235130688,185.47700854616792,439.9485633933413,1230.2230899014971,810.1040585812235,467.68599514996504,1423.2502150956884
Common sharks,2005,BS,BS200400,33,12,50.445273751712,50.81373221990846,0.368458468196458,18.333123039727862,27.737431756623714,118.20934657941693,810.1040585812235,467.68599514996504,1423.2502150956884
Common sharks,2005,BS,BS400600,8,2,24.80141873715871,24.351020984097385,-0.4503977530613241,16.347196467805936,0,74.81777861477424,810.1040585812235,467.68599514996504,1423.2502150956884
Common sharks,2005,CGOA,CG0,117,82,2036.7183878105125,2041.2179732706725,4.499585460160006,487.8016236213106,1386.2016055337738,3525.0108773104294,7860.818885979569,5741.498421765245,11156.47134884899
Common sharks,2005,CGOA,CG100,189,134,4652.2477927631,4657.255424031139,5.007631268039404,577.2232667272568,3578.2892021617477,5864.968769477725,7860.818885979569,5741.498421765245,11156.47134884899
Common sharks,2005,CGOA,CG200,74,48,1164.4665617517148,1162.3454886777572,-2.121073073957632,239.13575102481346,777.0076140697241,1766.4917020608373,7860.818885979569,5741.498421765245,11156.47134884899
Common sharks,2005,CGOA,CG300500,9,0,0,0,0,0,0,0,7860.818885979569,5741.498421765245,11156.47134884899
Common sharks,2005,EY/SE,EY/SE0,17,15,1515.3366043213716,1511.083048939821,-4.253555381550541,463.3327784112673,693.651680190704,2553.8698155695224,4884.247653417198,3232.941040558836,6888.2883461853935
Common sharks,2005,EY/SE,EY/SE100,66,62,3060.652825914342,3055.4818567482234,-5.170969166118539,360.35854325406314,2349.0165396260127,3779.541121311925,4884.247653417198,3232.941040558836,6888.2883461853935
Common sharks,2005,EY/SE,EY/SE200,26,24,297.66692820859294,296.8744213101903,-0.7925068984026211,76.61869128992684,183.4336878508566,501.0107785272539,4884.247653417198,3232.941040558836,6888.2883461853935
Common sharks,2005,EY/SE,EY/SE300500,7,5,20.464844747692197,20.808326418963617,0.3434816712714195,10.44481959093537,6.83913289126277,53.866630776692155,4884.247653417198,3232.941040558836,6888.2883461853935
Common sharks,2005,WGOA,WG0,60,26,217.74947020650927,219.0220837264378,1.2726135199285409,50.650142084738164,139.500861767301,344.8544348322608,358.03996835083274,176.89394146542574,757.6508120868812
Common sharks,2005,WGOA,WG100,49,17,63.67333456889478,63.649200714318994,-0.024133854575786984,16.993951674676683,37.393079698124744,108.5643744505447,358.03996835083274,176.89394146542574,757.6508120868812
Common sharks,2005,WGOA,WG200,6,1,74.13237006323646,75.36868391007593,1.2363138468394652,69.33136682101718,0,304.2320028040757,358.03996835083274,176.89394146542574,757.6508120868812
